Wspolrzedna X 	 Wspolrzedna Y 	 Predkosc Vx 	 Predkosc Vy 	 En. Kin. 	 En. Pot. 
47.920627	22.898562	21.213203	-0.940019	450.883636	449.116364
47.941840	22.897617	21.213203	-0.949826	450.902169	449.097831
47.963053	22.896662	21.213203	-0.959632	450.920894	449.079106
47.984266	22.895698	21.213203	-0.969439	450.939812	449.060188
48.005479	22.894723	21.213203	-0.979246	450.958922	449.041078
48.026693	22.893739	21.213203	-0.989052	450.978224	449.021776
48.047906	22.892745	21.213203	-0.998859	450.997719	449.002281
48.069119	22.891742	21.213203	-1.008665	451.017406	448.982594
48.090332	22.890728	21.213203	-1.018472	451.037285	448.962715
48.111545	22.889705	21.213203	-1.028279	451.057357	448.942643
48.132759	22.888671	21.213203	-1.038085	451.077621	448.922379
48.153972	22.887628	21.213203	-1.047892	451.098078	448.901922
48.175185	22.886576	21.213203	-1.057699	451.118727	448.881273
48.196398	22.885513	21.213203	-1.067505	451.139568	448.860432
48.217611	22.884441	21.213203	-1.077312	451.160601	448.839399
48.238825	22.883358	21.213203	-1.087119	451.181827	448.818173
48.260038	22.882266	21.213203	-1.096925	451.203245	448.796755
48.281251	22.881165	21.213203	-1.106732	451.224856	448.775144
48.302464	22.880053	21.213203	-1.116539	451.246658	448.753342
48.323677	22.878931	21.213203	-1.126345	451.268654	448.731346
48.344891	22.877800	21.213203	-1.136152	451.290841	448.709159
48.366104	22.876659	21.213203	-1.145959	451.313221	448.686779
48.387317	22.875508	21.213203	-1.155765	451.335793	448.664207
48.408530	22.874348	21.213203	-1.165572	451.358558	448.641442
48.429743	22.873177	21.213203	-1.175379	451.381515	448.618485
48.450957	22.871997	21.213203	-1.185185	451.404664	448.595336
48.472170	22.870807	21.213203	-1.194992	451.428005	448.571995
48.493383	22.869607	21.213203	-1.204798	451.451539	448.548461
48.514596	22.868397	21.213203	-1.214605	451.475266	448.524734
48.535809	22.867178	21.213203	-1.224412	451.499184	448.500816
48.557023	22.865948	21.213203	-1.234218	451.523295	448.476705
48.578236	22.864709	21.213203	-1.244025	451.547598	448.452402
48.599449	22.863460	21.213203	-1.253832	451.572094	448.427906
48.620662	22.862202	21.213203	-1.263638	451.596782	448.403218
48.641875	22.860933	21.213203	-1.273445	451.621662	448.378338
48.663089	22.859655	21.213203	-1.283252	451.646735	448.353265
48.684302	22.858367	21.213203	-1.293058	451.672000	448.328000
48.705515	22.857069	21.213203	-1.302865	451.697457	448.302543
48.726728	22.855761	21.213203	-1.312672	451.723107	448.276893
48.747941	22.854443	21.213203	-1.322478	451.748949	448.251051
48.769155	22.853116	21.213203	-1.332285	451.774983	448.225017
48.790368	22.851779	21.213203	-1.342092	451.801210	448.198790
48.811581	22.850432	21.213203	-1.351898	451.827629	448.172371
48.832794	22.849075	21.213203	-1.361705	451.854240	448.145760
48.854008	22.847708	21.213203	-1.371512	451.881044	448.118956
48.875221	22.846332	21.213203	-1.381318	451.908040	448.091960
48.896434	22.844946	21.213203	-1.391125	451.935228	448.064772
48.917647	22.843550	21.213203	-1.400931	451.962609	448.037391
48.938860	22.842144	21.213203	-1.410738	451.990182	448.009818
48.960074	22.840728	21.213203	-1.420545	452.017947	447.982053
48.981287	22.839303	21.213203	-1.430351	452.045905	447.954095
49.002500	22.837867	21.213203	-1.440158	452.074055	447.925945
49.023713	22.836422	21.213203	-1.449965	452.102398	447.897602
49.044926	22.834967	21.213203	-1.459771	452.130932	447.869068
49.066140	22.833503	21.213203	-1.469578	452.159660	447.840340
49.087353	22.832028	21.213203	-1.479385	452.188579	447.811421
49.108566	22.830544	21.213203	-1.489191	452.217691	447.782309
49.129779	22.829050	21.213203	-1.498998	452.246995	447.753005
49.150992	22.827546	21.213203	-1.508805	452.276491	447.723509
49.172206	22.826032	21.213203	-1.518611	452.306180	447.693820
49.193419	22.824509	21.213203	-1.528418	452.336061	447.663939
49.214632	22.822975	21.213203	-1.538225	452.366135	447.633865
49.235845	22.821432	21.213203	-1.548031	452.396401	447.603599
49.257058	22.819879	21.213203	-1.557838	452.426859	447.573141
49.278272	22.818317	21.213203	-1.567645	452.457509	447.542491
49.299485	22.816744	21.213203	-1.577451	452.488352	447.511648
49.320698	22.815162	21.213203	-1.587258	452.519387	447.480613
49.341911	22.813570	21.213203	-1.597064	452.550615	447.449385
49.363124	22.811968	21.213203	-1.606871	452.582035	447.417965
49.384338	22.810356	21.213203	-1.616678	452.613647	447.386353
49.405551	22.808734	21.213203	-1.626484	452.645452	447.354548
49.426764	22.807103	21.213203	-1.636291	452.677448	447.322552
49.447977	22.805462	21.213203	-1.646098	452.709638	447.290362
49.469190	22.803811	21.213203	-1.655904	452.742019	447.257981
49.490404	22.802150	21.213203	-1.665711	452.774593	447.225407
49.511617	22.800479	21.213203	-1.675518	452.807359	447.192641
49.532830	22.798799	21.213203	-1.685324	452.840318	447.159682
49.554043	22.797109	21.213203	-1.695131	452.873469	447.126531
49.575256	22.795409	21.213203	-1.704938	452.906812	447.093188
49.596470	22.793699	21.213203	-1.714744	452.940348	447.059652
49.617683	22.791979	21.213203	-1.724551	452.974076	447.025924
49.638896	22.790250	21.213203	-1.734358	453.007996	446.992004
49.660109	22.788510	21.213203	-1.744164	453.042109	446.957891
49.681322	22.786761	21.213203	-1.753971	453.076414	446.923586
49.702536	22.785002	21.213203	-1.763778	453.110911	446.889089
49.723749	22.783234	21.213203	-1.773584	453.145601	446.854399
49.744962	22.781455	21.213203	-1.783391	453.180483	446.819517
49.766175	22.779667	21.213203	-1.793197	453.215557	446.784443
49.787388	22.777869	21.213203	-1.803004	453.250824	446.749176
49.808602	22.776061	21.213203	-1.812811	453.286283	446.713717
49.829815	22.774243	21.213203	-1.822617	453.321934	446.678066
49.851028	22.772416	21.213203	-1.832424	453.357778	446.642222
49.872241	22.770578	21.213203	-1.842231	453.393814	446.606186
49.893454	22.768731	21.213203	-1.852037	453.430042	446.569958
49.914668	22.766874	21.213203	-1.861844	453.466463	446.533537
49.935881	22.765008	21.213203	-1.871651	453.503076	446.496924
49.957094	22.763131	21.213203	-1.881457	453.539882	446.460118
49.978307	22.761245	21.213203	-1.891264	453.576879	446.423121
49.999520	22.759349	21.213203	-1.901071	453.614069	446.385931
50.020734	22.757443	21.213203	-1.910877	453.651452	446.348548
50.041947	22.755527	21.213203	-1.920684	453.689027	446.310973
50.063160	22.753601	21.213203	-1.930491	453.726794	446.273206
50.084373	22.751666	21.213203	-1.940297	453.764753	446.235247
50.105587	22.749721	21.213203	-1.950104	453.802905	446.197095
50.126800	22.747766	21.213203	-1.959911	453.841249	446.158751
50.148013	22.745801	21.213203	-1.969717	453.879786	446.120214
50.169226	22.743826	21.213203	-1.979524	453.918515	446.081485
50.190439	22.741842	21.213203	-1.989330	453.957436	446.042564
50.211653	22.739847	21.213203	-1.999137	453.996549	446.003451
50.232866	22.737843	21.213203	-2.008944	454.035855	445.964145
50.254079	22.735830	21.213203	-2.018750	454.075353	445.924647
50.275292	22.733806	21.213203	-2.028557	454.115044	445.884956
50.296505	22.731772	21.213203	-2.038364	454.154927	445.845073
50.317719	22.729729	21.213203	-2.048170	454.195002	445.804998
50.338932	22.727676	21.213203	-2.057977	454.235269	445.764731
50.360145	22.725613	21.213203	-2.067784	454.275729	445.724271
50.381358	22.723541	21.213203	-2.077590	454.316382	445.683618
50.402571	22.721458	21.213203	-2.087397	454.357226	445.642774
50.423785	22.719366	21.213203	-2.097204	454.398263	445.601737
50.444998	22.717264	21.213203	-2.107010	454.439492	445.560508
50.466211	22.715152	21.213203	-2.116817	454.480914	445.519086
50.487424	22.713030	21.213203	-2.126624	454.522528	445.477472
50.508637	22.710899	21.213203	-2.136430	454.564334	445.435666
50.529851	22.708757	21.213203	-2.146237	454.606333	445.393667
50.551064	22.706606	21.213203	-2.156044	454.648524	445.351476
50.572277	22.704445	21.213203	-2.165850	454.690907	445.309093
50.593490	22.702274	21.213203	-2.175657	454.733483	445.266517
50.614703	22.700094	21.213203	-2.185463	454.776251	445.223749
50.635917	22.697903	21.213203	-2.195270	454.819211	445.180789
50.657130	22.695703	21.213203	-2.205077	454.862364	445.137636
50.678343	22.693493	21.213203	-2.214883	454.905709	445.094291
50.699556	22.691273	21.213203	-2.224690	454.949246	445.050754
50.720769	22.689044	21.213203	-2.234497	454.992976	445.007024
50.741983	22.686804	21.213203	-2.244303	455.036898	444.963102
50.763196	22.684555	21.213203	-2.254110	455.081012	444.918988
50.784409	22.682296	21.213203	-2.263917	455.125319	444.874681
50.805622	22.680027	21.213203	-2.273723	455.169818	444.830182
50.826835	22.677749	21.213203	-2.283530	455.214509	444.785491
50.848049	22.675460	21.213203	-2.293337	455.259393	444.740607
50.869262	22.673162	21.213203	-2.303143	455.304469	444.695531
50.890475	22.670854	21.213203	-2.312950	455.349737	444.650263
50.911688	22.668536	21.213203	-2.322757	455.395198	444.604802
50.932901	22.666209	21.213203	-2.332563	455.440851	444.559149
50.954115	22.663871	21.213203	-2.342370	455.486697	444.513303
50.975328	22.661524	21.213203	-2.352177	455.532734	444.467266
50.996541	22.659167	21.213203	-2.361983	455.578964	444.421036
51.017754	22.656800	21.213203	-2.371790	455.625387	444.374613
51.038967	22.654423	21.213203	-2.381596	455.672002	444.327998
51.060181	22.652037	21.213203	-2.391403	455.718809	444.281191
51.081394	22.649640	21.213203	-2.401210	455.765808	444.234192
51.102607	22.647234	21.213203	-2.411016	455.813000	444.187000
51.123820	22.644818	21.213203	-2.420823	455.860384	444.139616
51.145033	22.642393	21.213203	-2.430630	455.907961	444.092039
51.166247	22.639957	21.213203	-2.440436	455.955730	444.044270
51.187460	22.637512	21.213203	-2.450243	456.003691	443.996309
51.208673	22.635057	21.213203	-2.460050	456.051844	443.948156
51.229886	22.632592	21.213203	-2.469856	456.100190	443.899810
51.251100	22.630117	21.213203	-2.479663	456.148728	443.851272
51.272313	22.627632	21.213203	-2.489470	456.197459	443.802541
51.293526	22.625138	21.213203	-2.499276	456.246382	443.753618
51.314739	22.622634	21.213203	-2.509083	456.295497	443.704503
51.335952	22.620120	21.213203	-2.518890	456.344805	443.655195
51.357166	22.617596	21.213203	-2.528696	456.394305	443.605695
51.378379	22.615062	21.213203	-2.538503	456.443997	443.556003
51.399592	22.612519	21.213203	-2.548310	456.493881	443.506119
51.420805	22.609966	21.213203	-2.558116	456.543958	443.456042
51.442018	22.607403	21.213203	-2.567923	456.594228	443.405772
51.463232	22.604830	21.213203	-2.577729	456.644689	443.355311
51.484445	22.602247	21.213203	-2.587536	456.695343	443.304657
51.505658	22.599655	21.213203	-2.597343	456.746189	443.253811
51.526871	22.597053	21.213203	-2.607149	456.797228	443.202772
51.548084	22.594441	21.213203	-2.616956	456.848459	443.151541
51.569298	22.591819	21.213203	-2.626763	456.899882	443.100118
51.590511	22.589187	21.213203	-2.636569	456.951498	443.048502
51.611724	22.586546	21.213203	-2.646376	457.003306	442.996694
51.632937	22.583894	21.213203	-2.656183	457.055306	442.944694
51.654150	22.581233	21.213203	-2.665989	457.107499	442.892501
51.675364	22.578562	21.213203	-2.675796	457.159884	442.840116
51.696577	22.575882	21.213203	-2.685603	457.212461	442.787539
51.717790	22.573191	21.213203	-2.695409	457.265231	442.734769
51.739003	22.570491	21.213203	-2.705216	457.318193	442.681807
51.760216	22.567781	21.213203	-2.715023	457.371348	442.628652
51.781430	22.565061	21.213203	-2.724829	457.424694	442.575306
51.802643	22.562331	21.213203	-2.734636	457.478233	442.521767
51.823856	22.559591	21.213203	-2.744443	457.531965	442.468035
51.845069	22.556842	21.213203	-2.754249	457.585888	442.414112
51.866282	22.554083	21.213203	-2.764056	457.640005	442.359995
51.887496	22.551314	21.213203	-2.773862	457.694313	442.305687
51.908709	22.548535	21.213203	-2.783669	457.748814	442.251186
51.929922	22.545747	21.213203	-2.793476	457.803507	442.196493
51.951135	22.542948	21.213203	-2.803282	457.858392	442.141608
51.972348	22.540140	21.213203	-2.813089	457.913470	442.086530
51.993562	22.537322	21.213203	-2.822896	457.968740	442.031260
52.014775	22.534494	21.213203	-2.832702	458.024203	441.975797
52.035988	22.531657	21.213203	-2.842509	458.079857	441.920143
52.057201	22.528809	21.213203	-2.852316	458.135705	441.864295
52.078414	22.525952	21.213203	-2.862122	458.191744	441.808256
52.099628	22.523085	21.213203	-2.871929	458.247976	441.752024
52.120841	22.520208	21.213203	-2.881736	458.304400	441.695600
52.142054	22.517322	21.213203	-2.891542	458.361017	441.638983
52.163267	22.514425	21.213203	-2.901349	458.417826	441.582174
52.184480	22.511519	21.213203	-2.911156	458.474827	441.525173
52.205694	22.508603	21.213203	-2.920962	458.532020	441.467980
52.226907	22.505677	21.213203	-2.930769	458.589406	441.410594
52.248120	22.502741	21.213203	-2.940576	458.646984	441.353016
52.269333	22.499796	21.213203	-2.950382	458.704755	441.295245
52.290546	22.496841	21.213203	-2.960189	458.762718	441.237282
52.311760	22.493875	21.213203	-2.969995	458.820873	441.179127
52.332973	22.490901	21.213203	-2.979802	458.879221	441.120779
52.354186	22.487916	21.213203	-2.989609	458.937761	441.062239
52.375399	22.484921	21.213203	-2.999415	458.996493	441.003507
52.396612	22.481917	21.213203	-3.009222	459.055417	440.944583
52.417826	22.478903	21.213203	-3.019029	459.114534	440.885466
52.439039	22.475879	21.213203	-3.028835	459.173844	440.826156
52.460252	22.472845	21.213203	-3.038642	459.233345	440.766655
52.481465	22.469802	21.213203	-3.048449	459.293039	440.706961
52.502679	22.466748	21.213203	-3.058255	459.352926	440.647074
52.523892	22.463685	21.213203	-3.068062	459.413004	440.586996
52.545105	22.460612	21.213203	-3.077869	459.473275	440.526725
52.566318	22.457529	21.213203	-3.087675	459.533739	440.466261
52.587531	22.454437	21.213203	-3.097482	459.594394	440.405606
52.608745	22.451334	21.213203	-3.107289	459.655242	440.344758
52.629958	22.448222	21.213203	-3.117095	459.716283	440.283717
52.651171	22.445100	21.213203	-3.126902	459.777515	440.222485
52.672384	22.441968	21.213203	-3.136709	459.838940	440.161060
52.693597	22.438827	21.213203	-3.146515	459.900558	440.099442
52.714811	22.435675	21.213203	-3.156322	459.962367	440.037633
52.736024	22.432514	21.213203	-3.166128	460.024369	439.975631
52.757237	22.429343	21.213203	-3.175935	460.086564	439.913436
52.778450	22.426162	21.213203	-3.185742	460.148951	439.851049
52.799663	22.422972	21.213203	-3.195548	460.211530	439.788470
52.820877	22.419771	21.213203	-3.205355	460.274301	439.725699
52.842090	22.416561	21.213203	-3.215162	460.337265	439.662735
52.863303	22.413341	21.213203	-3.224968	460.400421	439.599579
52.884516	22.410111	21.213203	-3.234775	460.463769	439.536231
52.905729	22.406871	21.213203	-3.244582	460.527310	439.472690
52.926943	22.403622	21.213203	-3.254388	460.591043	439.408957
52.948156	22.400363	21.213203	-3.264195	460.654969	439.345031
52.969369	22.397093	21.213203	-3.274002	460.719087	439.280913
52.990582	22.393815	21.213203	-3.283808	460.783397	439.216603
53.011795	22.390526	21.213203	-3.293615	460.847899	439.152101
53.033009	22.387227	21.213203	-3.303422	460.912594	439.087406
53.054222	22.383919	21.213203	-3.313228	460.977481	439.022519
53.075435	22.380601	21.213203	-3.323035	461.042561	438.957439
53.096648	22.377273	21.213203	-3.332842	461.107833	438.892167
53.117861	22.373935	21.213203	-3.342648	461.173297	438.826703
53.139075	22.370588	21.213203	-3.352455	461.238953	438.761047
53.160288	22.367230	21.213203	-3.362261	461.304802	438.695198
53.181501	22.363863	21.213203	-3.372068	461.370843	438.629157
53.202714	22.360486	21.213203	-3.381875	461.437077	438.562923
53.223927	22.357099	21.213203	-3.391681	461.503503	438.496497
53.245141	22.353703	21.213203	-3.401488	461.570121	438.429879
53.266354	22.350296	21.213203	-3.411295	461.636932	438.363068
53.287567	22.346880	21.213203	-3.421101	461.703935	438.296065
53.308780	22.343454	21.213203	-3.430908	461.771130	438.228870
53.329993	22.340018	21.213203	-3.440715	461.838517	438.161483
53.351207	22.336573	21.213203	-3.450521	461.906097	438.093903
53.372420	22.333117	21.213203	-3.460328	461.973870	438.026130
53.393633	22.329652	21.213203	-3.470135	462.041834	437.958166
53.414846	22.326177	21.213203	-3.479941	462.109991	437.890009
53.436059	22.322692	21.213203	-3.489748	462.178341	437.821659
53.457273	22.319198	21.213203	-3.499555	462.246882	437.753118
53.478486	22.315693	21.213203	-3.509361	462.315616	437.684384
53.499699	22.312179	21.213203	-3.519168	462.384542	437.615458
53.520912	22.308655	21.213203	-3.528975	462.453661	437.546339
53.542125	22.305121	21.213203	-3.538781	462.522972	437.477028
53.563339	22.301577	21.213203	-3.548588	462.592475	437.407525
53.584552	22.298024	21.213203	-3.558394	462.662171	437.337829
53.605765	22.294460	21.213203	-3.568201	462.732059	437.267941
53.626978	22.290887	21.213203	-3.578008	462.802140	437.197860
53.648191	22.287304	21.213203	-3.587814	462.872412	437.127588
53.669405	22.283712	21.213203	-3.597621	462.942877	437.057123
53.690618	22.280109	21.213203	-3.607428	463.013535	436.986465
53.711831	22.276497	21.213203	-3.617234	463.084384	436.915616
53.733044	22.272875	21.213203	-3.627041	463.155427	436.844573
53.754258	22.269243	21.213203	-3.636848	463.226661	436.773339
53.775471	22.265601	21.213203	-3.646654	463.298088	436.701912
53.796684	22.261949	21.213203	-3.656461	463.369707	436.630293
53.817897	22.258288	21.213203	-3.666268	463.441518	436.558482
53.839110	22.254617	21.213203	-3.676074	463.513522	436.486478
53.860324	22.250936	21.213203	-3.685881	463.585718	436.414282
53.881537	22.247245	21.213203	-3.695688	463.658107	436.341893
53.902750	22.243545	21.213203	-3.705494	463.730687	436.269313
53.923963	22.239834	21.213203	-3.715301	463.803461	436.196539
53.945176	22.236114	21.213203	-3.725108	463.876426	436.123574
53.966390	22.232384	21.213203	-3.734914	463.949584	436.050416
53.987603	22.228644	21.213203	-3.744721	464.022934	435.977066
54.008816	22.224895	21.213203	-3.754527	464.096476	435.903524
54.030029	22.221135	21.213203	-3.764334	464.170211	435.829789
54.051242	22.217366	21.213203	-3.774141	464.244139	435.755861
54.072456	22.213587	21.213203	-3.783947	464.318258	435.681742
54.093669	22.209798	21.213203	-3.793754	464.392570	435.607430
54.114882	22.205999	21.213203	-3.803561	464.467074	435.532926
54.136095	22.202191	21.213203	-3.813367	464.541771	435.458229
54.157308	22.198373	21.213203	-3.823174	464.616660	435.383340
54.178522	22.194544	21.213203	-3.832981	464.691741	435.308259
54.199735	22.190707	21.213203	-3.842787	464.767014	435.232986
54.220948	22.186859	21.213203	-3.852594	464.842480	435.157520
54.242161	22.183001	21.213203	-3.862401	464.918139	435.081861
54.263374	22.179134	21.213203	-3.872207	464.993989	435.006011
54.284588	22.175257	21.213203	-3.882014	465.070032	434.929968
54.305801	22.171370	21.213203	-3.891821	465.146267	434.853733
54.327014	22.167473	21.213203	-3.901627	465.222695	434.777305
54.348227	22.163567	21.213203	-3.911434	465.299315	434.700685
54.369440	22.159650	21.213203	-3.921241	465.376127	434.623873
54.390654	22.155724	21.213203	-3.931047	465.453132	434.546868
54.411867	22.151788	21.213203	-3.940854	465.530329	434.469671
54.433080	22.147843	21.213203	-3.950660	465.607718	434.392282
54.454293	22.143887	21.213203	-3.960467	465.685300	434.314700
54.475506	22.139922	21.213203	-3.970274	465.763074	434.236926
54.496720	22.135947	21.213203	-3.980080	465.841040	434.158960
54.517933	22.131962	21.213203	-3.989887	465.919199	434.080801
54.539146	22.127967	21.213203	-3.999694	465.997550	434.002450
54.560359	22.123962	21.213203	-4.009500	466.076093	433.923907
54.581572	22.119948	21.213203	-4.019307	466.154829	433.845171
54.602786	22.115924	21.213203	-4.029114	466.233757	433.766243
54.623999	22.111890	21.213203	-4.038920	466.312877	433.687123
54.645212	22.107846	21.213203	-4.048727	466.392190	433.607810
54.666425	22.103792	21.213203	-4.058534	466.471695	433.528305
54.687638	22.099729	21.213203	-4.068340	466.551393	433.448607
54.708852	22.095655	21.213203	-4.078147	466.631282	433.368718
54.730065	22.091572	21.213203	-4.087954	466.711364	433.288636
54.751278	22.087479	21.213203	-4.097760	466.791639	433.208361
54.772491	22.083377	21.213203	-4.107567	466.872106	433.127894
54.793704	22.079264	21.213203	-4.117374	466.952765	433.047235
54.814918	22.075142	21.213203	-4.127180	467.033616	432.966384
54.836131	22.071010	21.213203	-4.136987	467.114660	432.885340
54.857344	22.066868	21.213203	-4.146793	467.195896	432.804104
54.878557	22.062716	21.213203	-4.156600	467.277325	432.722675
54.899770	22.058555	21.213203	-4.166407	467.358945	432.641055
54.920984	22.054384	21.213203	-4.176213	467.440758	432.559242
54.942197	22.050202	21.213203	-4.186020	467.522764	432.477236
54.963410	22.046012	21.213203	-4.195827	467.604962	432.395038
54.984623	22.041811	21.213203	-4.205633	467.687352	432.312648
55.005837	22.037600	21.213203	-4.215440	467.769935	432.230065
55.027050	22.033380	21.213203	-4.225247	467.852709	432.147291
55.048263	22.029150	21.213203	-4.235053	467.935677	432.064323
55.069476	22.024910	21.213203	-4.244860	468.018836	431.981164
55.090689	22.020660	21.213203	-4.254667	468.102188	431.897812
55.111903	22.016400	21.213203	-4.264473	468.185732	431.814268
55.133116	22.012131	21.213203	-4.274280	468.269469	431.730531
55.154329	22.007852	21.213203	-4.284087	468.353398	431.646602
55.175542	22.003563	21.213203	-4.293893	468.437519	431.562481
55.196755	21.999264	21.213203	-4.303700	468.521833	431.478167
55.217969	21.994956	21.213203	-4.313507	468.606338	431.393662
55.239182	21.990637	21.213203	-4.323313	468.691037	431.308963
55.260395	21.986309	21.213203	-4.333120	468.775927	431.224073
55.281608	21.981971	21.213203	-4.342926	468.861010	431.138990
55.302821	21.977623	21.213203	-4.352733	468.946286	431.053714
55.324035	21.973265	21.213203	-4.362540	469.031753	430.968247
55.345248	21.968898	21.213203	-4.372346	469.117413	430.882587
55.366461	21.964521	21.213203	-4.382153	469.203265	430.796735
55.387674	21.960134	21.213203	-4.391960	469.289310	430.710690
55.408887	21.955737	21.213203	-4.401766	469.375547	430.624453
55.430101	21.951330	21.213203	-4.411573	469.461976	430.538024
55.451314	21.946914	21.213203	-4.421380	469.548598	430.451402
55.472527	21.942487	21.213203	-4.431186	469.635412	430.364588
55.493740	21.938051	21.213203	-4.440993	469.722419	430.277581
55.514953	21.933605	21.213203	-4.450800	469.809617	430.190383
55.536167	21.929150	21.213203	-4.460606	469.897008	430.102992
55.557380	21.924684	21.213203	-4.470413	469.984592	430.015408
55.578593	21.920209	21.213203	-4.480220	470.072367	429.927633
55.599806	21.915724	21.213203	-4.490026	470.160335	429.839665
55.621019	21.911229	21.213203	-4.499833	470.248496	429.751504
55.642233	21.906724	21.213203	-4.509640	470.336849	429.663151
55.663446	21.902210	21.213203	-4.519446	470.425394	429.574606
55.684659	21.897685	21.213203	-4.529253	470.514131	429.485869
55.705872	21.893151	21.213203	-4.539059	470.603061	429.396939
55.727085	21.888607	21.213203	-4.548866	470.692183	429.307817
55.748299	21.884053	21.213203	-4.558673	470.781497	429.218503
55.769512	21.879490	21.213203	-4.568479	470.871004	429.128996
55.790725	21.874916	21.213203	-4.578286	470.960703	429.039297
55.811938	21.870333	21.213203	-4.588093	471.050595	428.949405
55.833151	21.865740	21.213203	-4.597899	471.140679	428.859321
55.854365	21.861137	21.213203	-4.607706	471.230955	428.769045
55.875578	21.856525	21.213203	-4.617513	471.321423	428.678577
55.896791	21.851902	21.213203	-4.627319	471.412084	428.587916
55.918004	21.847270	21.213203	-4.637126	471.502937	428.497063
55.939217	21.842628	21.213203	-4.646933	471.593983	428.406017
55.960431	21.837976	21.213203	-4.656739	471.685221	428.314779
55.981644	21.833315	21.213203	-4.666546	471.776651	428.223349
56.002857	21.828643	21.213203	-4.676353	471.868273	428.131727
56.024070	21.823962	21.213203	-4.686159	471.960088	428.039912
56.045283	21.819271	21.213203	-4.695966	472.052095	427.947905
56.066497	21.814570	21.213203	-4.705773	472.144295	427.855705
56.087710	21.809859	21.213203	-4.715579	472.236687	427.763313
56.108923	21.805139	21.213203	-4.725386	472.329271	427.670729
56.130136	21.800409	21.213203	-4.735192	472.422048	427.577952
56.151349	21.795668	21.213203	-4.744999	472.515017	427.484983
56.172563	21.790919	21.213203	-4.754806	472.608178	427.391822
56.193776	21.786159	21.213203	-4.764612	472.701531	427.298469
56.214989	21.781389	21.213203	-4.774419	472.795077	427.204923
56.236202	21.776610	21.213203	-4.784226	472.888816	427.111184
56.257416	21.771821	21.213203	-4.794032	472.982746	427.017254
56.278629	21.767022	21.213203	-4.803839	473.076869	426.923131
56.299842	21.762213	21.213203	-4.813646	473.171185	426.828815
56.321055	21.757395	21.213203	-4.823452	473.265692	426.734308
56.342268	21.752566	21.213203	-4.833259	473.360392	426.639608
56.363482	21.747728	21.213203	-4.843066	473.455285	426.544715
56.384695	21.742880	21.213203	-4.852872	473.550369	426.449631
56.405908	21.738022	21.213203	-4.862679	473.645646	426.354354
56.427121	21.733155	21.213203	-4.872486	473.741116	426.258884
56.448334	21.728277	21.213203	-4.882292	473.836777	426.163223
56.469548	21.723390	21.213203	-4.892099	473.932631	426.067369
56.490761	21.718493	21.213203	-4.901906	474.028678	425.971322
56.511974	21.713586	21.213203	-4.911712	474.124916	425.875084
56.533187	21.708670	21.213203	-4.921519	474.221347	425.778653
56.554400	21.703743	21.213203	-4.931325	474.317971	425.682029
56.575614	21.698807	21.213203	-4.941132	474.414787	425.585213
56.596827	21.693861	21.213203	-4.950939	474.511795	425.488205
56.618040	21.688905	21.213203	-4.960745	474.608995	425.391005
56.639253	21.683940	21.213203	-4.970552	474.706388	425.293612
56.660466	21.678964	21.213203	-4.980359	474.803973	425.196027
56.681680	21.673979	21.213203	-4.990165	474.901750	425.098250
56.702893	21.668984	21.213203	-4.999972	474.999720	425.000280
56.724106	21.663979	21.213203	-5.009779	475.097882	424.902118
56.745319	21.658964	21.213203	-5.019585	475.196237	424.803763
56.766532	21.653940	21.213203	-5.029392	475.294784	424.705216
56.787746	21.648905	21.213203	-5.039199	475.393523	424.606477
56.808959	21.643861	21.213203	-5.049005	475.492454	424.507546
56.830172	21.638807	21.213203	-5.058812	475.591578	424.408422
56.851385	21.633744	21.213203	-5.068619	475.690894	424.309106
56.872598	21.628670	21.213203	-5.078425	475.790403	424.209597
56.893812	21.623587	21.213203	-5.088232	475.890104	424.109896
56.915025	21.618494	21.213203	-5.098039	475.989997	424.010003
56.936238	21.613391	21.213203	-5.107845	476.090082	423.909918
56.957451	21.608278	21.213203	-5.117652	476.190360	423.809640
56.978664	21.603155	21.213203	-5.127458	476.290830	423.709170
56.999878	21.598023	21.213203	-5.137265	476.391493	423.608507
57.021091	21.592881	21.213203	-5.147072	476.492348	423.507652
57.042304	21.587729	21.213203	-5.156878	476.593395	423.406605
57.063517	21.582567	21.213203	-5.166685	476.694635	423.305365
57.084730	21.577396	21.213203	-5.176492	476.796066	423.203934
57.105944	21.572214	21.213203	-5.186298	476.897691	423.102309
57.127157	21.567023	21.213203	-5.196105	476.999507	423.000493
57.148370	21.561822	21.213203	-5.205912	477.101516	422.898484
57.169583	21.556611	21.213203	-5.215718	477.203718	422.796282
57.190796	21.551391	21.213203	-5.225525	477.306111	422.693889
57.212010	21.546160	21.213203	-5.235332	477.408697	422.591303
57.233223	21.540920	21.213203	-5.245138	477.511475	422.488525
57.254436	21.535670	21.213203	-5.254945	477.614446	422.385554
57.275649	21.530410	21.213203	-5.264752	477.717609	422.282391
57.296862	21.525140	21.213203	-5.274558	477.820964	422.179036
57.318076	21.519861	21.213203	-5.284365	477.924512	422.075488
57.339289	21.514572	21.213203	-5.294172	478.028252	421.971748
57.360502	21.509273	21.213203	-5.303978	478.132184	421.867816
57.381715	21.503964	21.213203	-5.313785	478.236309	421.763691
57.402928	21.498645	21.213203	-5.323591	478.340626	421.659374
57.424142	21.493317	21.213203	-5.333398	478.445135	421.554865
